User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
RT I ll watch Trump s coronavirus briefings if a journalist stands up screams What the actual fuck is wrong with you murderous,WillSing4TP,4/7/2020,negative,-0.3
RT An analysis finds business is booming for lobbyists as companies interest groups and entire industries seek a slice of the rec,ZephyrStone,4/7/2020,neutral,0
Coronavirus COVID 19 at a glance,ANZSBT,4/7/2020,neutral,0
RT Effective immediately to the extent practical all individuals on Marine Corps property installations and facilities will wear,ashole71,4/7/2020,positive,0.6
RT Addressing climate change in a post pandemic world The Jeeranont covid19 coronavirus coronacovid19 chinavirus v,aurapedia,4/7/2020,neutral,0
RT SCOOP has new plan to protect elections from coronavirus It includes mail a ballot to every registered voter,backonboard,4/7/2020,positive,0.136363636
Engaged Christian Couples Face Unique Moral Challenges With the Coronavirus,bcnn1,4/7/2020,positive,0.125
Marketing usually advances at a rapid pace but it has undergone a dramatic shift due to the coronavirus pandemic,bluhook,4/7/2020,negative,-0.269444444
Grocery Workers Are Starting to Die of Coronavirus via,davidgomeznm,4/7/2020,neutral,0
RT Twitter CEO announces he is putting 1 BILLION of his wealth for Coronavirus relief,deartaylord,4/7/2020,neutral,0
RT Love Truth is in so far over his head they couldn t find him with sonar covid19 NYC coronavirus,DieringLorraine,4/7/2020,positive,0.3
RT Who s the boss of TDS,dlindianos,4/7/2020,neutral,0
RT Fact check President Trump falsely claims he inherited the faulty coronavirus test It was developed this year,dmightyangel,4/7/2020,negative,-0.15
RT Marc Elias former campaign atty hopes to use coronavirus pandemic to push major changes how Americans v,GaetaSusan,4/7/2020,positive,0.03125
RT JUST IN Twitter CEO Jack Dorsey announced that he is reallocating 1 billion of his equity from Square to fund relief for the,GunDesmPaul,4/7/2020,neutral,0
Unbelievable Chicago Mayor Signs Order that Includes Giving City s Coronavirus Benefits to Illegals via,HerbertStehberg,4/7/2020,negative,-0.25
RT Twitter CEO Jack Dorsey to Donate 1 Billion Of His Wealth to COVID 19 Relief,jamesclay203,4/7/2020,neutral,0
RT New White House Press Secretary Said a Month Ago That the Coronavirus Would Never Spread to the U S,Jason_McMillan7,4/7/2020,positive,0.068181818
RT And of course the media is now defending WHO They have to because they ve been using the same bogus numbers The WHO was,jim_jhill1,4/7/2020,neutral,0
RT Jack Dorsey committing 1 billion to coronavirus relief efforts,KCFord7,4/7/2020,neutral,0
RT On behalf of good Oyo people I courteousily ask you dear Governor to measure unto these public office h,lance458,4/7/2020,positive,0.35
RT You Vote Should illegal immigrants be entitled to collect coronavirus stimulus checks,LindaSt42331908,4/7/2020,negative,-0.5
RT Boy 15 takes own life after feeling isolated from world in coronavirus lockdown Wales schoolboy Kian Southway 15 d,LouiseRawAuthor,4/7/2020,positive,0.6
RT CNN thinks it s better for Americans to get updates on the coronavirus from Jim Acosta than from Dr Deborah Birx https,mc_randman,4/7/2020,positive,0.5
RT It s good U aren t practicing medicine U brushed off side effects of Hydroxychloroquine COVID19 WorldHe,MohammadKSarwar,4/7/2020,positive,0.35
Debate over education amid coronavirus reporting for,Morgan_Cody_1,4/7/2020,neutral,0
RT I m here to send this message to millennials and Gen Z don t dismiss the threat of Covid 19 by reasoning that your exp,mylifeiguess,4/7/2020,neutral,0
RT This coroner wow If you die in my county I will NOT know if you died of COVID19 I will however be able to tel,nynjconnweather,4/7/2020,positive,0.3
RT While I think the sentiment is nice I also think that the fight that I m in she said in an interview is,OhsnapitsAaron,4/7/2020,positive,0.6
RT If the satanic kabbalah witch donates money to it and backs it you know it s evil,PeacemakerRoars,4/7/2020,negative,-1
RT On WorldHealthDay we celebrate the incredible men amp women on the front lines caring for those in need during the Coron,pepec28448112,4/7/2020,positive,0.9
RT In the coming weeks will continue to lead America through this surreal chapter in our history And i,PeytonRodgers18,4/7/2020,positive,0.25
RT SIS Regarding the investigation of a mogul who critiqued Xi Jinping s handling of COVID 19 Prof told that a,research_sis,4/7/2020,neutral,0
RT A reminder of s lies They knew on December 29 Wuhan coronavirus was transmissible human to human,rlm6789,4/7/2020,neutral,0
RT It is unacceptable that African Americans are getting sick and dying from the coronavirus at such disproportionately high r,Sandoval9600,4/7/2020,negative,-0.138571429
RT On March 6th Kellyanne Conway claimed the novel coronavirus crisis in the U S was being contained Today the deat,sdvicto,4/7/2020,neutral,0
RT In the middle of the coronavirus pandemic THIS is the line for in person voting as the polls open for Election Day in Wis,strongNEponce,4/7/2020,neutral,0
RT Every single Coronavirus briefing,ted_mcdermott,4/7/2020,negative,-0.071428571
RT Idaho get with the program You won t have your Constitutional rights if you are dead from corona virus,thechefcarolyn,4/7/2020,negative,-0.2
RT President Trump says Boris Johnson s condition is improving JTNreports,6549lmartin,4/8/2020,neutral,0
RT The virus could be exterminated within weeks if people were allowed to lead normal lives and the vulnerable were shelter,Botado2,4/8/2020,negative,-0.175
RT The Department of Labor wants to suspend civil rights hiring obligations for federal contractors hired for coronavirus,butterfliesblue,4/8/2020,positive,0.2
RT NO ESCAPE A beautiful girl is harassed and threatened by two CCP policemen for not wearing a mask Can they do that,CuteSimplyCute,4/8/2020,positive,0.85
RT My desk mate brings the existential horror in today s entry into what s the new worst thing you ve heard a,dylancpurcell,4/8/2020,negative,-0.431818182
RT US intelligence officials were warning as far back as late November that the novel coronavirus was spreading through China s Wuhan,EdTheGrape,4/8/2020,negative,-0.066666667
RT The a Bundy band of Idaho gun extremists If it gets bad enough and our rights are infringed upon enough we can physic,EnragedElder,4/8/2020,negative,-0.233333333
RT Kelly Loeffler liquidates stocks amid uproar over trades after Senate coronavirus briefing,farmergray,4/8/2020,neutral,0
RT Trump coronavirus social distancing gives time to focus on our personal relationship with God,Fort_Foltz_TX,4/8/2020,positive,0.016666667
RT Patrick It s disingenuous for to claim they fought for casual workers and visa holders in the coronavirus cr,fransi1803,4/8/2020,negative,-0.5
Nice piece by in on Policing Coronavirus 1,hashtagblevin,4/8/2020,positive,0.6
RT Our very own Mr Turner SHS choir director and Buchanan Elementary music teacher and his lovely family were featured,holmesmiddle,4/8/2020,positive,0.526666667
RT Library workers are being screwed over during the pandemic with layoffs reassignment to higher risk jobs and elaborate PP,indiebooknerd,4/8/2020,positive,0.375
RT T Sarkodie Distin SubZero RIPSARK coronavirus Dm for clarification,josephwo0ds,4/8/2020,neutral,0
RT LIVE Press Briefing with Coronavirus Task Force,lealberts1,4/8/2020,positive,0.136363636
RT I can t tell you how angry this report has made me Millions of us cannot see our parents in care which we accept bu,martianronnie,4/8/2020,negative,-0.5
RT US intelligence officials were reportedly warned in November that coronavirus spreading in China could be cataclysmic event,PattiLee11,4/8/2020,neutral,0
Attempted manslaughter Attempted GBH surely they an be charged to the full extent of the law and nio this in the,realsteveurry,4/8/2020,positive,0.425
RT I spoke with a friend today who is normally apolitical She is watching the coronavirus press briefings and was blown,rhonda12345637,4/8/2020,positive,0.15
Healthcare workers are taping photos of themselves to their protective gear to help put COVID 19 patients at ease,riotgrrl2x,4/8/2020,neutral,0
RT Coronavirus could permanently shut down some of America s colleges,ThisMissResists,4/8/2020,negative,-0.155555556
Check tests million population Italy 13K Spain 7 5K France 3 4K Belgium,timmokx,4/8/2020,neutral,0
RT Moore I told police courts amp governments need to play their role to stop COVID2019AU before it s too late First Nation,tommayor11,4/8/2020,negative,-0.025
RT BREAKING The CDC website has quietly deleted nearly ALL Anecdotal Reports and guidelines on hydroxychloroquine and chl,tstorm4eva,4/8/2020,positive,0.05
RT U2 contributes 10m for PPE to help combat virus via,u2dmrem,4/8/2020,neutral,0
I have been spending a lot of time with my dog at home playing with her and walking her around the neighborhood dur,valemaderoo,4/8/2020,neutral,0
RT Trump said African Americans are being hit hard by the coronavirus and he wants to find the reason for it Here s the,zasaryegin,4/8/2020,negative,-0.030555556
RT This is wild An app being rolled out in Montreal can check your heart rate breathing rate and blood oxygen catching early,zeyneparsel,4/8/2020,positive,0.266666667
RT 100 American Airlines flight attendants have tested positive for the coronavirus the union representing flight attendants for the,annekbrooks,4/8/2020,positive,0.113636364
RT terrence I THINK WE SHOULD TELL HER Kamala Harris describes the perfect coronavirus response She ACCIDENTALY described all the,CatherineGoodh2,4/8/2020,positive,1
RT Meeting with friends in the park could put those close to you in danger People can pick up coronavirus COVID19 and be,charley0911,4/8/2020,neutral,0
RT DOJ Wants to Suspend Constitutional Rights During Coronavirus Emergency,dahlingitsme,4/8/2020,positive,0.2
RT Her little light changed the world before it flickered out Rest well Charlotte OneVoice1,Dellaslongbrown,4/8/2020,positive,0.10625
RT Florida s DeSantis orders 1 million doses of controversial anti malaria drug before nearing coronavirus peak RIGHT BEHIN,DianeBenitez,4/8/2020,positive,0.417857143
U S to seize exports of masks and gloves amid coronavirus crisis,edmontonjournal,4/8/2020,neutral,0
RT Feds are seizing coronavirus supplies hospitals say No transparency either,EldRynPhoenix,4/8/2020,neutral,0
RT As virus spreads so does online racism targeting Asians,FitRealEstateA1,4/8/2020,neutral,0
RT Now is a great time to prepare a home emergency plan Here s how we can help This can cover,GavinWi53583503,4/8/2020,positive,0.8
RT Dr Fauci is pleading especially w black ppl to social distance bc they are more likely to have underlying conditions amp die f,gsllegn,4/8/2020,positive,0.05
RT This video from Speaker Pelosi on Trump s coronavirus nonsense is amazing,HatCanada,4/8/2020,positive,0.6
RT WOW After Calling It An Editing Mistake CBSN Goes Right Ahead And Runs The Same Misleading Italian Hospital Footage l,Hughchase5,4/8/2020,positive,0.096428571
RT Wednesday mental health check How are you today I m great I m okay I m having a hard day We are all in this toget,Jaclyn_Max,4/8/2020,positive,0.227083333
RT The CDC fumbled its communication with public health officials and underestimated the threat of the coronavirus even as it,jennylee911,4/8/2020,neutral,0
RT Atlanta Angel Tyler Perry Paid For Seniors Groceries At More Than 70 Stores HuffPost,Katz75Sandy,4/8/2020,positive,0.5
RT Himalayas visible from parts of India for first time in 30 years via,Keepusfree2,4/8/2020,positive,0.25
RT San Antonio will furlough 270 city employees because of the new coronavirus starting April 23,kellyb2076,4/8/2020,positive,0.068181818
RT April 7 President Trump announced that 1 87 million coronavirus tests have been completed,kerstead,4/8/2020,neutral,0
RT Republicans we must take back the House in November If we don t the rights have been curtailed by the coronavirus m,LauraHa69544517,4/8/2020,neutral,0
RT Coronavirus WHO chief urges end to politicisation of virus,LeckerC,4/8/2020,neutral,0
RT If the fakenews really does want solidarity during the Coronavirus pandemic they need to practice what they preach Unfort,LindaLiberty9,4/8/2020,positive,0.2
RT New York City s death toll from coronavirus 4 009 is now higher than the terrorist attacks of 9 11 The US had its wor,M322233,4/8/2020,positive,0.193181818
